accession,bp,cc,mf,pdb_status,status
O09018,1,1,1,False,False
Q9CQI6,1,0,1,True,True
Q9F8T9,1,0,1,True,True
F4IUE7,1,1,0,False,False
Q2RNI5,1,0,0,False,False
Q9VCR3,1,1,1,False,False
Q12887,1,1,1,False,False
Q8CFY5,1,1,0,False,False
P21592,1,0,0,False,False
Q8GWR0,1,1,1,False,False
Q9Y6N1,1,1,1,False,False
Q6P8I6,1,1,0,False,False
P19516,1,1,1,False,False
Q01519,1,1,0,True,True
P32799,1,1,1,True,True
Q96I36,1,1,0,False,False
P39103,1,1,0,False,False
Q7KZN9,1,1,1,False,False
P40086,1,1,1,False,False
P47081,1,1,0,False,False
Q14061,1,1,1,True,True
Q9P7Z7,1,1,0,False,False
Q12287,1,1,1,True,True
Q8N8Q8,1,1,1,False,False
O94587,1,1,1,False,False
P53239,1,1,1,False,False
Q3E731,1,1,1,False,False
Q9MIY8,1,0,0,False,False
P00399,1,0,0,False,False
P00395,1,1,0,True,True
P9WP71,1,1,0,False,False
P05503,1,1,0,False,False
P00401,1,1,0,True,True
Q04935,1,1,1,False,False
P38824,1,1,0,False,False
P32344,1,1,0,True,False
P18944,1,1,0,False,False
P9WP69,1,1,0,False,False
P00406,1,0,0,False,False
P00410,1,1,0,True,True
P00414,1,1,0,True,True
P9WP67,1,0,0,False,False
P00420,1,1,0,True,True
P13073,1,1,1,True,True
P10888,1,0,0,False,False
Q91Y94,1,1,1,False,False
P04037,1,1,1,True,True
P55954,1,0,0,False,False
Q94514,1,1,0,False,False
P00424,1,1,0,True,True
P10606,1,1,1,True,True
P12075,1,0,1,False,False
P00425,1,1,0,False,False
P29505,1,1,0,False,False
P09669,1,1,0,True,True
P00427,1,1,0,True,True
Q9VHS2,1,1,0,False,False
P24311,1,1,1,True,True
P15954,1,1,0,True,True
O14548,1,1,1,False,False
Q61387,1,1,0,False,False
P10174,1,1,0,True,True
P10176,1,1,1,True,True
P16221,1,0,1,False,False
P04039,1,1,0,True,True
P07255,1,1,0,True,True
P20609,1,0,0,False,False
P36064,1,1,1,False,False
Q3E7A4,1,1,0,False,False
P20610,1,0,0,False,False
Q8R1Y2,1,1,0,False,False
Q7Z3J2,1,0,0,False,False
O08654,1,1,1,False,False
A2BE76,1,0,0,False,False
A8I4E9,1,1,1,False,False
P00189,1,1,1,True,True
P05108,1,1,1,True,True
Q9QZ82,1,1,1,False,False
P14137,1,1,1,False,False
O22914,1,1,0,False,False
P9WPP7,1,0,1,True,True
Q9LZP9,1,1,0,True,True
Q9C9K2,1,1,0,False,False
P9WPP3,1,0,1,True,True
P9WPP1,1,0,1,True,True
P9WPN7,1,0,0,False,False
P9WPL5,1,1,1,True,True
P05093,1,1,1,True,True
P27786,1,1,1,False,False
P30437,1,1,1,False,False
P11715,1,1,1,False,False
Q95078,1,0,1,False,False
P34790,1,1,0,False,False
P19098,1,0,0,False,False
P11511,1,1,1,True,True
P28649,1,0,1,False,False
P22443,1,1,1,False,False
Q92112,1,1,1,False,False
Q38867,1,1,0,False,False
P04798,1,1,1,True,True
P00184,1,0,1,False,False
Q92110,1,1,0,False,False
P00185,1,1,1,False,False
P05177,1,1,1,True,True
P00186,1,0,1,False,False
P04799,1,1,1,False,False
Q92109,1,1,1,False,False
P79760,1,1,1,False,False
P79761,1,1,1,False,False
Q16678,1,1,1,True,True
Q64429,1,1,1,False,False
Q64678,1,1,1,False,False
Q9SP02,1,1,0,False,False
P08686,1,1,1,True,True
Q64562,1,0,1,False,False
Q07973,1,1,1,False,False
Q64441,1,1,1,False,False
Q09128,1,1,1,True,True
Q6XVG2,1,0,1,False,False
Q9D816,1,0,1,False,False
Q9PUB4,1,0,1,False,False
P79739,1,0,1,False,False
O43174,1,1,1,False,False
O55127,1,0,1,False,False
Q6EIG3,1,0,0,False,False
Q9NR63,1,1,1,False,False
Q811W2,1,0,0,False,False
G3V7X8,1,0,1,False,False
Q6V0L0,1,1,1,False,False
Q02318,1,1,1,True,True
P17178,1,1,1,False,False
O15528,1,1,1,False,False
O35084,1,1,1,False,False
O35132,1,1,1,False,False
Q43349,1,0,0,False,False
Q9ZUU4,1,1,1,False,False
P11711,1,1,1,False,False
P15392,1,0,0,False,False
P20852,1,0,0,False,False
P11509,1,1,1,True,True
Q16696,1,1,1,True,True
P00176,1,1,1,False,False
P04167,1,1,1,False,False
P13107,1,1,1,False,False
P20813,1,1,1,True,True
P12790,1,0,0,False,False
P33272,1,1,1,False,False
Q9NIP6,1,1,1,False,False
P05178,1,0,0,False,False
P05179,1,1,0,False,False
P10632,1,1,1,True,True
P11712,1,1,1,True,True
P08683,1,0,1,False,False
P33260,1,1,1,True,True
P33261,1,1,1,True,True
P24470,1,1,1,False,False
P10633,1,1,1,False,False
P12938,1,0,1,False,False
P13108,1,1,1,False,False
P10635,1,1,1,True,True
A0A087X1C5,1,1,1,False,False
Q64680,1,1,1,False,False
P10634,1,1,1,False,False
P05181,1,1,1,True,True
P05182,1,1,1,False,False
P24903,1,1,1,False,False
P33267,1,0,0,False,False
O35293,1,0,1,False,False
P05180,1,1,0,False,False
P51589,1,1,1,False,False
O54749,1,0,0,False,False
Q92090,1,0,0,False,False
Q92088,1,1,0,False,False
Q6VVX0,1,1,1,True,True
Q6VVW9,1,0,1,False,False
Q7Z449,1,1,1,False,False
Q8TAV3,1,1,1,False,False
Q9V6D6,1,0,0,False,False
Q9NGX9,1,1,1,False,False
Q9V399,1,0,0,False,False
Q9VWR5,1,1,1,False,False
Q9VRM7,1,1,0,False,False
Q9VJ71,1,0,0,False,False
Q9VUF8,1,1,1,False,False
Q9VGH1,1,1,1,False,False
Q04836,1,1,1,False,False
Q9FGS0,1,1,1,False,False
Q9JMA7,1,0,0,False,False
Q9VQD2,1,0,0,False,False
Q9NYL5,1,1,1,False,False
Q9JKJ9,1,1,1,False,False
P04800,1,1,1,False,False
P05183,1,0,1,False,False
P08684,1,1,1,True,True
P20815,1,1,1,True,True
P24462,1,1,1,False,False
P51538,1,0,1,False,False
P24463,1,0,1,False,False
Q64464,1,0,0,False,False
O42563,1,1,1,False,False
P79401,1,0,0,False,False
Q9LYA9,1,1,1,False,False
Q9SA52,1,1,1,False,False
Q9Y6A2,1,1,1,True,True
P20816,1,1,1,False,False
O88833,1,1,1,False,False
P08516,1,1,1,False,False
Q02928,1,1,1,False,False
P24464,1,1,1,False,False
P20817,1,1,1,False,False
P15129,1,1,1,False,False
Q27606,1,1,0,False,False
P33274,1,1,1,False,False
P78329,1,1,1,False,False
Q08477,1,1,1,False,False
P51870,1,0,0,False,False
P51871,1,0,0,False,False
P98187,1,1,1,False,False
Q9HBI6,1,1,1,False,False
Q6NT55,1,1,1,False,False
Q9V3S0,1,0,0,False,False
Q9V557,1,0,0,False,False
Q6ZWL3,1,1,1,False,False
Q9SAA9,1,1,1,False,False
Q16850,1,1,1,True,True
Q8K0C4,1,0,0,False,False
Q64654,1,1,1,False,False
P10613,1,1,1,True,True
P50859,1,0,1,True,True
P9WPP9,1,1,1,True,True
Q09736,1,1,0,False,False
P10614,1,1,1,True,True
P17549,1,1,1,False,False
P21595,1,0,0,False,False
P33270,1,0,0,False,False
Q27593,1,1,1,False,False
Q9W223,1,0,0,False,False
Q9VCW1,1,0,0,False,False
Q9V674,1,0,0,False,False
Q9V675,1,0,0,False,False
Q9V676,1,0,0,False,False
Q9V9L1,1,0,0,False,False
Q96242,1,1,1,True,True
P22680,1,1,0,True,True
Q64505,1,0,0,False,False
P18125,1,1,1,False,False
O75881,1,1,0,False,False
Q60991,1,1,1,False,False
Q63688,1,0,0,False,False
Q9UNU6,1,1,1,False,False
Q9VG82,1,0,0,False,False
Q03571,1,1,1,False,False
Q8YZ70,1,0,0,False,False
A8HTM2,1,0,0,False,False
Q8YLF9,1,0,0,True,True
B1XI94,1,0,0,False,False
O22059,1,1,0,False,False
P53314,1,0,1,False,False
P9WP65,1,1,1,True,True
P08331,1,1,1,False,False
Q2YIF7,1,0,0,False,False
O04147,1,1,0,True,True
Q9BZB8,1,1,0,True,True
P70166,1,1,1,False,False
P0C279,1,1,1,False,False
Q7Z5Q1,1,1,1,False,False
Q812E0,1,1,1,False,False
Q8NE35,1,1,1,True,True
Q7TN99,1,1,1,False,False
Q28CH2,1,0,0,False,False
Q7TN98,1,1,1,False,False
Q967R6,1,1,1,False,False
Q17802,1,1,1,False,False
P28784,1,1,1,False,False
P41996,1,1,1,False,False
P95493,1,1,1,True,True
P43079,1,0,1,False,False
Q59RL7,1,1,1,False,False
Q8WTY4,1,1,0,False,False
Q5YDB6,1,1,1,False,False
Q5YDB5,1,0,1,False,False
Q00IB6,1,1,1,False,False
Q8GFE2,1,1,1,False,False
O14810,1,1,0,True,True
P63040,1,1,1,False,False
P63041,1,1,1,True,True
Q6PUV4,1,1,0,False,False
P84086,1,0,0,False,False
P84087,1,1,1,False,False
Q8R1B5,1,1,1,False,False
Q80WM3,1,1,1,False,False
Q8IPM8,1,1,0,False,False
P21238,1,1,0,False,False
Q7YXU4,1,1,1,False,False
P21240,1,1,0,False,False
Q9C667,1,1,0,False,False
Q99829,1,1,1,False,False
P59108,1,1,0,False,False
O75131,1,1,1,False,False
Q9HCH3,1,1,0,False,False
O95741,1,1,1,False,False
Q9Z140,1,1,1,False,False
Q9UBL6,1,1,1,False,False
Q8IYJ1,1,1,0,False,False
P04632,1,1,1,True,True
Q64537,1,0,1,True,True
Q96L46,1,1,0,False,False
Q02910,1,1,1,False,False
P45955,1,1,0,True,True
Q01617,1,1,0,False,False
Q9FN50,1,1,1,False,False
Q5APU2,1,0,1,False,False
G5DBJ0,1,1,1,False,False
Q9VN93,1,1,0,False,False
Q9SU30,1,1,0,False,False
P43507,1,0,0,False,False
Q9LV85,1,1,0,False,False
Q76L37,1,0,1,True,True
Q76L36,1,0,1,True,True
Q6ET36,1,0,0,False,False
Q6Z5I0,1,0,0,False,False
Q8GUU3,1,1,0,False,False
Q9LKF9,1,1,0,False,False
Q9V3D6,1,0,0,False,False
Q9P2I0,1,1,0,False,False
Q9VE51,1,0,1,False,False
Q9UKF6,1,1,0,True,True
Q9QXK7,1,0,1,False,False
Q9VPT8,1,0,1,False,False
O95639,1,1,1,True,True
O43809,1,1,1,True,True
Q9VSH4,1,1,0,False,False
Q16630,1,1,1,True,True
Q8N684,1,1,1,True,True
O74535,1,1,0,False,False
A9LNK9,1,1,1,False,False
P50416,1,1,1,True,True
P97742,1,1,1,False,False
P32198,1,1,1,False,False
Q92523,1,1,1,False,False
Q924X2,1,1,1,False,False
Q63704,1,1,1,False,False
F1LN46,1,1,1,False,False
P17898,1,1,1,False,False
P23786,1,1,0,False,False
P18886,1,1,1,True,True
Q46824,1,1,0,False,False
P64559,1,0,0,True,True
Q5TA50,1,1,1,True,True
P0AE82,1,1,1,True,True
P18326,1,1,1,True,True
Q00441,1,0,1,True,True
P0AE85,1,1,1,True,True
P0AE88,1,1,1,True,True
Q8W4D0,1,1,1,False,False
P14306,1,1,1,True,True
Q6JBY9,1,1,1,False,False
Q7TNS8,1,0,0,False,False
Q8TCD1,1,0,1,False,False
P86502,1,1,0,False,False
P86484,1,1,0,False,False
P86501,1,1,0,False,False
Q42512,1,1,1,False,False
Q9SIN5,1,1,1,False,False
P86503,1,1,0,False,False
Q64735,1,1,0,True,True
Q63135,1,0,0,True,True
P86485,1,1,0,False,False
P86504,1,1,0,False,False
Q9LIS1,1,1,0,False,False
P86505,1,1,0,False,False
Q96BA8,1,1,1,False,False
Q9Z125,1,1,1,False,False
Q66HA2,1,0,1,False,False
A1L224,1,0,0,False,False
Q70SY1,1,1,1,False,False
Q8BH52,1,0,1,False,False
Q68CJ9,1,1,1,False,False
Q91XE9,1,1,0,False,False
Q8TEY5,1,1,0,False,False
Q9D2A5,1,0,1,False,False
Q8R555,1,1,0,False,False
P35401,1,1,1,False,False
P78560,1,1,1,True,True
O88843,1,1,0,False,False
P0ACP1,1,0,1,True,True
P05813,1,0,0,False,False
P02525,1,0,1,False,False
P14881,1,1,0,False,False
Q9JJV1,1,0,1,False,False
P53673,1,0,0,True,True
P53674,1,0,0,True,True
P43320,1,0,1,True,True
P62696,1,0,1,True,True
P62697,1,0,0,True,True
P26998,1,0,0,True,True
O60519,1,0,1,False,False
Q32M00,1,1,0,False,False
Q68EH9,1,1,0,False,False
Q96SW2,1,1,0,True,True
Q56AP7,1,0,0,False,False
O35486,1,0,1,True,True
Q12289,1,1,1,False,False
P37002,1,1,1,False,False
Q9FIL7,1,0,1,False,False
Q8VZJ9,1,0,0,False,False
Q6TLE6,1,0,0,False,False
Q9U6B8,1,1,1,True,True
Q96D31,1,1,1,True,True
Q8BWG9,1,1,0,False,False
Q5M848,1,1,0,False,False
P23508,1,1,1,False,False
Q8L925,1,0,0,False,False
Q9M591,1,1,1,False,False
Q07560,1,0,1,False,False
Q9BU40,1,1,0,False,False
Q920C1,1,0,0,False,False
Q76LD0,1,1,0,False,False
Q8VEA6,1,0,0,False,False
A2QCJ9,1,1,1,False,False
Q01981,1,1,1,False,False
P16220,1,1,1,True,True
Q01147,1,1,1,True,True
P15337,1,1,1,True,True
O43889,1,1,1,False,False
Q02930,1,1,1,False,False
Q8K1L0,1,1,1,False,False
P29747,1,1,1,False,False
Q9VWW0,1,1,1,False,False
P08368,1,0,0,False,False
Q96V54,1,0,1,False,False
P08401,1,1,1,False,False
Q9P4R5,1,0,0,False,False
Q6SIF1,1,0,0,False,False
O75629,1,1,1,True,True
O88668,1,1,1,False,False
Q96HD1,1,0,0,False,False
Q03060,1,0,0,False,False
P27699,1,1,1,False,False
Q03061,1,0,0,False,False
Q9VC61,1,1,1,False,False
Q8IUR6,1,1,0,False,False
Q8CDG5,1,0,0,False,False
Q8BW22,1,1,0,False,False
Q91XJ0,1,1,0,False,False
O82503,1,0,0,False,False
Q04930,1,1,1,False,False
Q9SUQ2,1,1,1,False,False
Q9FK12,1,0,0,False,False
Q9SUE3,1,0,0,False,False
O82339,1,0,0,False,False
Q9M374,1,1,1,False,False
P34998,1,1,1,True,True
P35347,1,0,1,False,False
P35353,1,1,1,False,False
Q13324,1,1,1,True,True
Q60748,1,1,1,True,True
P47866,1,1,1,False,False
P06850,1,1,1,True,True
Q8CIT0,1,0,0,False,False
P01143,1,1,1,False,False
P01142,1,0,0,False,False
P38892,1,0,1,False,False
P04345,1,0,0,False,False
P10065,1,0,0,False,False
P04344,1,1,1,False,False
P10066,1,0,0,False,False
P07315,1,1,0,True,True
Q61597,1,0,1,True,True
P02529,1,0,1,False,False
P07320,1,0,0,True,True
P04342,1,1,1,False,False
P10067,1,0,1,False,False
Q03740,1,0,0,False,False
P02528,1,0,1,True,True
Q9CXV3,1,0,0,False,False
P10068,1,0,0,False,False
Q5AFA2,1,1,0,False,False
Q5AK54,1,0,0,False,False
P53301,1,1,1,False,False
P32623,1,1,1,False,False
P24387,1,1,1,False,False
Q60571,1,1,1,False,False
P24388,1,1,1,False,False
Q94AL8,1,1,0,False,False
F4I1G5,1,1,0,False,False
P50238,1,1,1,False,False
Q9DCT8,1,1,0,False,False
Q6Q6R3,1,1,0,False,False
Q792Q4,1,1,1,True,True
P54107,1,1,0,False,False
F7C0L1,1,0,0,False,False
Q9ZP16,1,0,0,False,False
Q0PW40,1,0,0,False,False
Q8GWJ7,1,1,0,False,False
Q12126,1,1,1,False,False
Q8S9L6,1,1,0,False,False
Q9CAL3,1,1,1,False,False
Q9XEC6,1,1,1,False,False
Q8GY82,1,1,1,False,False
Q9LZU4,1,0,0,False,False
Q9C5S8,1,0,0,False,False
Q9C5S9,1,1,1,False,False
Q8L7G3,1,0,1,False,False
O65469,1,1,0,False,False
P46109,1,1,1,True,True
P47941,1,0,0,False,False
Q9XYM0,1,0,1,False,False
P46108,1,1,1,True,True
Q63768,1,1,1,False,False
Q54U75,1,0,0,False,False
Q9H336,1,1,0,False,False
Q9H0B8,1,1,0,False,False
Q8BZQ2,1,1,1,False,False
O75462,1,1,1,False,False
Q9JM58,1,1,1,False,False
Q8CII9,1,1,0,True,True
Q8IUI8,1,1,0,False,False
Q9FIU5,1,1,1,False,False
O01916,1,0,1,False,False
Q8MZC4,1,0,1,False,False
Q9UJA2,1,1,1,False,False
Q9FI46,1,1,0,False,False
P24251,1,1,0,False,False
O76906,1,1,1,False,False
Q10905,1,0,1,True,True
P34508,1,0,1,False,False
P22152,1,0,1,False,False
P83772,1,0,1,True,True
Q54XP4,1,0,0,False,False
Q9BZJ0,1,1,1,True,True
P63155,1,0,0,False,False
Q9UBG3,1,1,0,False,False
D3KCC4,1,0,1,False,False
A5YM72,1,1,1,False,False
Q6ZPS2,1,0,1,False,False
Q9LYU7,1,1,1,False,False
P17886,1,1,0,False,False
P32027,1,1,1,False,False
C5AZ74,1,0,1,False,False
Q8N1N5,1,1,0,False,False
Q73WB6,1,0,1,True,True
Q79VI7,1,0,1,True,True
P9WMH3,1,1,1,True,True
Q9XIM7,1,1,0,False,False
O23164,1,0,0,False,False
P0ACJ8,1,1,0,True,True
P02741,1,1,1,True,True
P48199,1,1,1,False,False
Q5SID7,1,0,1,True,True
Q27367,1,0,0,False,False
O22784,1,1,0,False,False
Q05790,1,1,0,False,False
Q9LRJ9,1,1,0,False,False
Q9ZVE7,1,1,0,False,False
Q9LV60,1,0,0,False,False
Q8GXV7,1,1,0,False,False
O82258,1,1,0,False,False
Q9FL87,1,1,0,False,False
Q8GUJ2,1,1,0,True,True
Q6NM73,1,1,0,False,False
Q9LF10,1,0,0,False,False
P41902,1,0,1,False,False
Q9LNU1,1,1,1,False,False
Q08226,1,0,0,False,False
O95727,1,1,1,True,True
Q149L7,1,1,1,False,False
Q90830,1,1,1,False,False
O75718,1,1,0,False,False
Q9CYD3,1,1,0,False,False
D5KXJ0,1,0,1,False,False
P21683,1,0,1,False,False
P54975,1,0,1,False,False
P37269,1,0,1,False,False
P37294,1,0,1,False,False
Q95XA8,1,1,1,False,False
Q6UUV9,1,1,1,False,False
Q68ED7,1,1,0,False,False
Q157S1,1,1,0,False,False
Q3U182,1,1,0,True,True
Q6UUV7,1,1,0,False,False
Q91X84,1,1,0,False,False
P17058,1,0,1,False,False
P95619,1,0,1,False,False
Q7X3G5,1,0,1,False,False
A0A0A1GKA2,1,0,1,False,False
P22873,1,0,1,False,False
P21684,1,0,0,False,False
Q54YU6,1,1,1,False,False
Q02861,1,0,1,False,False
P21685,1,0,1,True,True
P17054,1,0,1,False,False
P54979,1,0,1,False,False
Q9M9Y8,1,0,1,False,False
B0R753,1,0,1,False,False
Q8IBZ9,1,1,1,False,False
P15455,1,0,1,False,False
P15456,1,0,1,False,False
Q96318,1,0,1,False,False
Q9ZWA9,1,0,1,False,False
A0A0A1GNF2,1,0,1,False,False
Q9BUF7,1,1,1,True,True
Q86GF7,1,1,1,False,False
P84805,1,1,0,False,False
P84808,1,1,0,False,False
P84807,1,1,0,False,False
P84804,1,1,0,False,False
O43186,1,0,1,False,False
O54751,1,1,1,False,False
Q43125,1,1,1,True,True
O77059,1,1,1,True,True
Q16526,1,0,1,False,False
P97784,1,1,1,True,True
Q96524,1,1,1,False,False
Q49AN0,1,1,1,False,False
Q9R194,1,1,1,True,True
Q923I8,1,0,0,False,False
P02489,1,1,1,False,False
P24622,1,1,1,False,False
P24623,1,1,1,False,False
P02511,1,1,1,True,True
P23927,1,1,1,False,False
P23928,1,1,1,False,False
Q4KML2,1,0,1,False,False
Q9Y2S2,1,1,1,True,True
Q14894,1,1,1,True,True
O54983,1,1,1,True,True
Q9QYU4,1,1,0,False,False
Q5A4H5,1,1,1,False,False
P53968,1,1,1,False,False
Q59SN6,1,0,0,False,False
Q4WJ81,1,1,0,False,False
Q9NSK7,1,1,0,False,False
Q6DI92,1,0,0,False,False
P38308,1,0,0,False,False
Q97YD4,1,0,1,False,False
Q5A0X8,1,1,0,True,True
Q9DBE0,1,0,1,False,False
Q64611,1,1,1,False,False
Q9Y5P2,1,0,0,False,False
P08796,1,1,1,False,False
P16642,1,0,0,False,False
P16643,1,0,0,False,False
Q558X5,1,0,0,False,False
Q5XEZ5,1,1,1,True,True
O45952,1,1,0,False,False
Q9P1W3,1,0,1,False,False
Q06538,1,0,1,False,False
Q9XEA1,1,1,1,True,True
Q9SZT4,1,0,0,False,False
Q46925,1,0,1,True,True
O75534,1,1,1,True,True
P0AGF2,1,0,0,True,True
P9WQ69,1,1,0,False,False
Q46901,1,1,1,True,True
P33307,1,1,1,True,True
P76632,1,1,1,True,True
P0C092,1,1,1,False,False
Q9Y2W7,1,1,1,True,True
Q9QXT8,1,1,1,True,True
Q9JM47,1,1,1,False,False
Q9C942,1,1,1,False,False
Q9I8N6,1,0,0,False,False
P07333,1,1,1,True,True
P09581,1,1,1,True,True
Q00495,1,0,0,False,False
P09603,1,1,1,True,True
P07141,1,1,1,True,True
Q8JZQ0,1,1,1,False,False
P15509,1,1,1,True,True
Q00941,1,1,1,False,False
P04141,1,1,1,True,True
P01587,1,1,1,False,False
Q29118,1,0,0,False,False
P48750,1,1,1,False,False
Q99062,1,1,1,True,True
P40223,1,0,1,True,True
P09919,1,1,1,True,True
P09920,1,0,1,False,False
P35206,1,1,1,False,False
P28307,1,1,0,False,False
P0ABK7,1,1,0,False,False
P0A1Z9,1,1,0,False,False
P52106,1,0,1,False,False
P0AE95,1,1,1,True,True
P0AE98,1,1,0,True,True
P0AEA2,1,1,1,True,True
P0DML2,1,1,0,True,True
P38287,1,0,1,False,False
P96614,1,1,1,False,False
P54475,1,1,0,False,False
Q04368,1,1,0,False,False
P76621,1,0,1,True,True
P37338,1,0,0,False,False
G5ECJ6,1,1,1,False,False
P36615,1,1,1,False,False
P68400,1,1,1,True,True
Q60737,1,1,1,False,False
P15790,1,1,1,True,True
P19784,1,1,1,True,True
O54833,1,1,1,False,False
P19454,1,1,1,False,False
O64817,1,0,0,False,False
Q8NEV1,1,0,1,False,False
P18334,1,1,1,False,False
Q02720,1,0,1,False,False
P08181,1,1,1,False,False
P40231,1,1,1,False,False
P40228,1,1,1,False,False
P67868,1,0,0,False,False
P28548,1,1,0,False,False
P08182,1,1,1,False,False
P67870,1,1,1,True,True
P67874,1,0,0,True,True
P40232,1,1,1,False,False
P43639,1,1,1,False,False
O96863,1,0,0,False,False
P38930,1,1,1,False,False
O81275,1,1,1,False,False
O80507,1,1,1,False,False
Q24210,1,1,1,False,False
O14936,1,1,1,True,True
O70589,1,1,1,True,True
Q62915,1,1,1,True,True
F4HVG8,1,1,1,False,False
P41240,1,1,1,True,True
P41241,1,1,1,True,True
P32577,1,1,1,True,True
P53859,1,1,0,True,True
Q9FNI7,1,1,1,False,False
Q9LZR3,1,0,1,False,False
Q0WT40,1,0,0,False,False
Q9SRT3,1,1,0,False,False
P25651,1,1,0,True,True
P40465,1,1,0,True,True
Q04659,1,1,0,False,False
Q08955,1,1,0,False,False
Q12348,1,1,0,False,False
P40512,1,1,0,False,False
P47130,1,0,0,False,False
P45432,1,1,0,True,True
Q9VVU5,1,1,1,False,False
Q5BD89,1,1,0,False,False
Q13098,1,1,1,True,True
O94308,1,1,0,False,False
Q8W207,1,1,0,False,False
Q94899,1,1,1,False,False
Q5B3U7,1,1,0,False,False
P61201,1,1,0,True,True
P61202,1,1,1,False,False
P61203,1,1,0,False,False
Q9HFR0,1,1,0,False,False
Q8W575,1,1,0,False,False
Q9N425,1,1,0,False,False
Q8SYG2,1,1,1,False,False
Q5B0Y2,1,1,0,False,False
Q9UNS2,1,1,0,True,True
O88543,1,1,0,False,False
Q8L5U0,1,1,0,False,False
Q9V345,1,1,1,False,False
Q9BT78,1,1,0,True,True
Q9FVU9,1,0,0,False,False
Q8LAZ7,1,0,0,False,False
P91001,1,1,1,False,False
Q54PF3,1,1,0,False,False
Q9XZ58,1,1,1,False,False
Q5BBF1,1,1,1,False,False
Q92905,1,1,1,True,True
O35864,1,1,1,False,False
O94454,1,1,0,False,False
Q12468,1,1,1,False,False
Q8W206,1,1,0,False,False
Q8W1P0,1,0,0,False,False
Q9VCY3,1,1,1,True,True
Q5BB47,1,1,0,False,False
Q7L5N1,1,1,0,True,True
Q9UBW8,1,1,0,True,True
Q9H9Q2,1,1,0,False,False
Q94JU3,1,1,0,True,True
Q9V4S8,1,1,1,False,False
Q00648,1,1,0,False,False
P43255,1,1,1,False,False
Q7KTH8,1,1,1,False,False
Q99627,1,1,0,True,True
Q7JVR7,1,0,0,False,False
Q8WXC6,1,1,0,False,False
Q03981,1,1,0,False,False
P9WP49,1,1,1,True,True
O65639,1,0,1,False,False
Q41188,1,1,1,False,False
Q94C69,1,1,0,False,False
Q38896,1,1,0,False,False
P0A9X9,1,1,1,True,True
P9WP75,1,1,0,False,False
P36995,1,1,1,False,False
P0A9Y6,1,1,1,False,False
P0A968,1,1,1,False,False
P0A972,1,1,1,False,False
O95196,1,1,1,False,False
Q71M36,1,0,0,False,False
Q9ERQ6,1,0,0,False,False
P0A978,1,1,0,False,False
P0A986,1,1,0,False,False
Q8W4Z5,1,0,0,False,False
Q8VZQ3,1,0,0,False,False
Q9LUL1,1,0,0,False,False
Q06705,1,1,1,False,False
Q9H8E8,1,1,1,False,False
Q8CID0,1,1,0,False,False
P69913,1,1,1,True,True
P13518,1,1,0,False,False
P59054,1,1,1,False,False
Q9H175,1,1,1,False,False
Q8BGQ2,1,1,1,False,False
Q8WYN3,1,0,0,False,False
P59055,1,1,1,False,False
P21291,1,1,1,False,False
P97315,1,1,0,False,False
Q62908,1,1,0,False,False
P50461,1,1,1,True,True
P50462,1,1,1,False,False
P50463,1,1,1,False,False
O74369,1,1,0,False,False
Q9JM84,1,1,0,False,False
Q9NB31,1,0,1,False,False
Q5W186,1,0,0,False,False
Q9Z0H6,1,0,0,False,False
Q06032,1,1,1,False,False
P15078,1,1,0,False,False
Q05048,1,1,1,True,True
P33240,1,1,1,True,True
Q12996,1,1,1,True,True
Q8C7E9,1,0,1,False,False
O94985,1,1,1,False,False
Q9EPL2,1,1,0,True,True
Q9ER65,1,1,0,False,False
Q99JH7,1,1,0,False,False
Q8LGE9,1,0,1,False,False
Q654D9,1,0,1,False,False
Q8LES0,1,1,1,False,False
Q9V3A4,1,1,1,False,False
P29349,1,0,1,False,False
O13759,1,1,1,False,False
P85247,1,1,0,False,False
Q9P2B4,1,1,1,False,False
Q99LJ0,1,0,0,False,False
Q1A3R1,1,1,1,False,False
P84845,1,1,0,False,False
Q8WYA6,1,1,1,True,True
Q13363,1,1,1,True,True
O88712,1,1,1,False,False
Q9Z2F5,1,0,1,True,True
P56545,1,1,0,True,True
P56546,1,1,1,False,False
O23702,1,1,1,False,False
O46036,1,1,1,False,False
Q8NI51,1,1,1,False,False
A2APF3,1,1,1,False,False
P49711,1,1,1,True,True
Q61164,1,1,1,False,False
Q9R1D1,1,0,1,False,False
Q9Y5B0,1,1,1,True,True
Q9GZU7,1,1,1,True,True
P58466,1,0,0,False,False
O14595,1,1,1,True,True
Q8BX07,1,0,0,False,False
P58465,1,0,0,False,False
Q9XYL0,1,0,0,False,False
P86798,1,1,0,False,False
Q8WVB6,1,1,0,False,False
Q8BIW9,1,1,0,False,False
Q9USQ1,1,1,0,False,False
P49956,1,1,0,True,True
Q02732,1,1,0,True,True
Q16619,1,1,1,False,False
Q60753,1,0,0,False,False
Q63086,1,0,1,False,False
P83714,1,0,1,False,False
Q12748,1,1,0,False,False
Q01454,1,1,1,True,True
Q9M9G6,1,0,1,False,False
Q8GUP1,1,0,1,False,False
A7UL74,1,1,1,False,False
P0CG13,1,1,0,False,False
P38877,1,1,0,True,True
O15320,1,1,1,False,False
P29279,1,1,1,False,False
P29268,1,1,1,False,False
Q9R1E9,1,1,1,False,False
P47976,1,1,0,False,False
P47977,1,1,1,False,False
Q5F378,1,1,0,False,False
